,post_url,author,author_url,author_type,description,media_type,media_url
0,https://www.linkedin.com/feed/update/urn:li:activity:6712629802119045120/,Mario Vanegas,https://www.linkedin.com/in/vanegasdev,User,"This is a picture from the today’s talk “Getting started with CoreML”. This was an awesome experience for me, being part of the first Applaudo Developer conference. Thank you Applaudo Studios for let me being part of this amazing event! And thanks to all my friends, family and teammates who where supporting me along this experience 🙌🏻

I’m going to be sharing with you the repo of this project in a few hours 👌🏻🎉

#applaudostudios #bestplacetocode #iosdeveloper #ADC2020 #CoreML #ios #softwaredeveloper",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFA4UV-Jb8ODw/feedshare-shrink_800/0/1600415658190?e=1629331200&v=beta&t=ZuXlilEuObW2oMJdnB6iw8LwynyEBkx9ISAmN9DsaYs
0,https://www.linkedin.com/feed/update/urn:li:activity:6714542213784748032/,Andrés Alvarado,https://www.linkedin.com/in/andresalvarado93,User,"Este día Applaudo Studios estaremos participando en el DIGITAL Commerce Day 2020 organizado por CASATIC. A las 10:55 estaremos impartiendo un webinar sobre los elementos esenciales para una página de e-commerce con la participación de nuestra Gerente Comercial Alexandra Sol, Gabriel Guevara UX/UI Technical Lead y Nelson Rivera del equipo de arquitectos de soluciones.

También estaremos compartiendo en el evento de networking simultáneamente en el transcurso del día de ahora y mañana. Será un gusto conectar con todos!",Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6713047756749058048/
0,https://www.linkedin.com/feed/update/urn:li:activity:6712175288035483648/,Andrés Alvarado,https://www.linkedin.com/in/andresalvarado93,User,"Today marks a year since I joined Applaudo Studios and I couldn't be more proud and happy of what I've achieved and learned during this time. I feel extremely lucky to work with world-class talent that are also a class act not only in what they do professionally but also outside of their professional roles.

I'm eager and excited to see what the future holds for me in this great organization and as well exited to continue seeing Applaudo grow.

Thank you Applaudo and the leadership team for trusting in me and my skills. Let's keep achieving mind-blowing milestones.

#bestplacetocode #codethatchangeslives #sales",Other,
0,https://www.linkedin.com/feed/update/urn:li:activity:6712874581184647168/,Kevin Alemán,https://www.linkedin.com/in/kevin-alem%C3%A1n,User,"Excelente dia de presentaciones en el Applaudo Studios Developers Conference #adc2020
Tuve la oportunidad de participar como ponente, pero tambien he aprendido mucho en estos 2 dias de excelente informacion! #software #development",Other,
0,https://www.linkedin.com/feed/update/urn:li:activity:6710953685062615040/,Jose Giammattei,https://www.linkedin.com/in/jose-giammattei-76574131,User,"Estimada red, les comparto la invitación a nuestro primer ADC, el evento es totalmente gratis y abierto para todos los que quieran participar. Applaudo Studios #bestplacetocode #jointheelite",Shared link outside LinkedIn,https://www.eventbrite.com/e/119961635481?aff=efbneb
0,https://www.linkedin.com/feed/update/urn:li:activity:6711457094383542272/,Alejandra Palacios,https://www.linkedin.com/in/alejandra-palacios-12726114b,User,"Super contenta de haber concluido este curso.
Gracias Applaudo Studios por la oportunidad!",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHRzAvYvWEoew/feedshare-shrink_800/0/1600136062674?e=1629331200&v=beta&t=2t2CdB4gTMdBxuMpMPgaR4ycwdSD-07VOxKFG7eUV0M
0,https://www.linkedin.com/feed/update/urn:li:activity:6712368796478267392/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Today is the day! We are a few hours away from our #ADC2020! We will have amazing prizes tomorrow during the closing ceremony, don’t miss the opportunity to win programming books, online courses, and software licenses!

Register now: http://bit.ly/ADC-2020

#ApplaudoDevelopersConference",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4D22AQFBI-2R3i4NXQ/feedshare-shrink_800/0/1600353430129?e=1629331200&v=beta&t=Eu5FnNNPLrYHdG6NBQJMlIO-jqIs4LnQY7EhkAA0SkY', 'https://media-exp3.licdn.com/dms/image/C4D22AQF7CGa-Wej18w/feedshare-shrink_800/0/1600353430437?e=1629331200&v=beta&t=YHTtJjnMLeng4HhWRb4x-wFgB3SjBw3-AmaFrx82E7s', 'https://media-exp3.licdn.com/dms/image/C4D22AQEX8DakSp7TCg/feedshare-shrink_800/0/1600353430187?e=1629331200&v=beta&t=K9qtodkkJTwLjlRPYQ8qoeljEE4rtj4WO36yBPAggas']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6711668899827515392/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,Cada día es una oportunidad más de trabajar por el país que los salvadoreños merecemos. ¡Feliz día de la independencia!,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEIcNy3gzsRmA/feedshare-shrink_800/0/1600186561038?e=1629331200&v=beta&t=opPILINYjcUD2i-8j7QBMnAWeEwQfU30U0SK589Fvho
0,https://www.linkedin.com/feed/update/urn:li:activity:6711302631609954304/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"The time has come: we are launching our new Trainee Scholarship Programs! Ready to apply? Go to apply.applaudostudios.com

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGo5ViLtqUbuw/feedshare-shrink_800/0/1600099236867?e=1629331200&v=beta&t=OpoQX8Ki7-oOeMtRaVTfJP-0_OP_fvXYjFxnHVUWCtY
0,https://www.linkedin.com/feed/update/urn:li:activity:6712049706991681537/,Victoria Palomares,https://www.linkedin.com/in/victoria-palomares,User,Excelente programa. Gracias Applaudo Studios #DaleCarnegie,Carousel,['https://media-exp3.licdn.com/dms/image/C4D1FAQHokDphmPyBWQ/feedshare-document-images_480/1/1600277249852?e=1626231600&v=beta&t=ZeRYAA83hvy6SoYDLEI1wkT4ELwZ9kbV-lj-G94vbsk']
0,https://www.linkedin.com/feed/update/urn:li:activity:6711339186676383744/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Today is a very special day because we will celebrate with our team of engineers the Developer's Day from home! To all the developers out there and to our incredible team: thank you for making extraordinary things happen!

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQH6PDp3911mlg/feedshare-shrink_800/0/1600107951644?e=1629331200&v=beta&t=6Nm9PbMBrbmFMDy_igvpNzbqF7UaF5XF2YwKEVi5Q5Q
0,https://www.linkedin.com/feed/update/urn:li:activity:6710576847404507136/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Jose Giammattei, co-founder, will be a guest speaker today in a live webinar hosted by Dev.Zero where he will be addressing the importance of adaptability in times of COVID.

For more info, go to https://bit.ly/2G6j5zd

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQH2lqVEWpksTw/feedshare-shrink_800/0/1599926195407?e=1629331200&v=beta&t=sr2x2jCDacaqRK2XDFQdcRrRWrrfj5v1PGh_axjiNWA
0,https://www.linkedin.com/feed/update/urn:li:activity:6709530316484222976/,Jose Giammattei,https://www.linkedin.com/in/jose-giammattei-76574131,User,Listos para participar con la Cámara Argentina de Comercio y Servicios #Applaudo Studios,Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6709515706435674112/
0,https://www.linkedin.com/feed/update/urn:li:activity:6710369268967497728/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"You can’t miss our HR forum: life at Applaudo on day 1 of the Applaudo Developers Conference. You will get the opportunity to ask your questions regarding our recruitment process, culture, benefits, and more!

Register now: http://bit.ly/ADC-2020

#ADC2020 #ApplaudoDevelopersConference",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGLcL7kMiMwDw/feedshare-shrink_800/0/1599876705683?e=1629331200&v=beta&t=JC8NH1sqMWu1_QBc99uKGRourRxQ3pQbqJFurm8z0k4
0,https://www.linkedin.com/feed/update/urn:li:activity:6710258325600182272/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Meet the Applaudo speakers from day 2! We are one week away from our Applaudo Developers Conference, have you signed up already?

Register now: http://bit.ly/ADC-2020

#ADC2020 #ApplaudoDevelopersConference",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQGh0zpZhsd7mg/feedshare-shrink_800/0/1599850249077?e=1629331200&v=beta&t=YkY5gwPj-dkIL5hOvgY7PkaZ9GtfgUa8jYKGdButzts', 'https://media-exp3.licdn.com/dms/image/C4E22AQFL1tgMNpn5_Q/feedshare-shrink_800/0/1599850253178?e=1629331200&v=beta&t=UI8-HsA2RQLJSlLvPkvtZ6AFrcnIu4wMwDSGrhuQwZE', 'https://media-exp3.licdn.com/dms/image/C4E22AQFsV1ctMB3ApA/feedshare-shrink_800/0/1599850253817?e=1629331200&v=beta&t=GWjknff8zwd4G1FKEspRqh54QZbf934Q2d8H-xQDcdA', 'https://media-exp3.licdn.com/dms/image/C4E22AQETOkRrY9HFYA/feedshare-shrink_800/0/1599850249789?e=1629331200&v=beta&t=RTNCzTSUCqbss1MggjtaB-U5nvpBuKT7X_NNl4W2VYk', 'https://media-exp3.licdn.com/dms/image/C4E22AQEh5dfzPU3a6w/feedshare-shrink_800/0/1599850253282?e=1629331200&v=beta&t=_ZSpqfApB-nVqgA6q9we9mJDneNJVq90dd9IDmeOyXE']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6709789948179951616/,Javier Peña Capobianco,https://www.linkedin.com/in/javier-pe%C3%B1a-capobianco,User,"Jose Giammattei, Socio Fundador de Applaudo Studios de El Salvador en #alestalks ""Se está dejando mucho dinero sobre la mesa y perdiendo oportunidades de empleo que se podrían capitalizar solo por poder hablar el idioma inglés"". Ver charla completa en https://lnkd.in/d9YkHsM",Single image,https://media-exp3.licdn.com/dms/image/C4D22AQE5Pa7N29e5IQ/feedshare-shrink_800/0/1599738584679?e=1629331200&v=beta&t=ZQpUUoyiziPsNtDAs-4SjDuANINKZ169q-H-edNjfsU
0,https://www.linkedin.com/feed/update/urn:li:activity:6709887999024381952/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"The moment you have been waiting for is here! Our Applaudo speakers from day 1 revealed 🤩

Register now, don’t wait for later: http://bit.ly/ADC-2020

#ADC2020 #ApplaudoDevelopersConference",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQFObw1fCOXXHw/feedshare-shrink_800/0/1599761961505?e=1629331200&v=beta&t=kHagZTqFKR8o4aSvB9CmnspEEiaPDBUK0P9GdjXze4E', 'https://media-exp3.licdn.com/dms/image/C4E22AQHgzM4fnETEaQ/feedshare-shrink_800/0/1599761960333?e=1629331200&v=beta&t=mKPMJs7BJQGhPqHuif7T0o5STzbKhOLIxXH2ekwAuxk', 'https://media-exp3.licdn.com/dms/image/C4E22AQGe-neyG9WZAg/feedshare-shrink_800/0/1599761958381?e=1629331200&v=beta&t=xf3qnLIPu1PjIJ1dDN9pcbCJnCujZSlQOLVGzdYsB7A', 'https://media-exp3.licdn.com/dms/image/C4E22AQFg_6zVzwQmgw/feedshare-shrink_800/0/1599761960474?e=1629331200&v=beta&t=1XIj6r6XCYQYMaUzDpQog11MzfnBSwCxkyCrsgJPHrg', 'https://media-exp3.licdn.com/dms/image/C4E22AQFqY0hk9HnekA/feedshare-shrink_800/0/1599761959870?e=1629331200&v=beta&t=RHaY8OgrBfxSovqi57t7oO3iFHb_hBz0xBEgF72V2EM']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6707426354377449472/,Oscar Castillo Chedraui,https://www.linkedin.com/in/oscar-castillo-chedraui-9b6408104,User,"Think out of the box when saying ""risk"", think ahead and leverage the outcomes. 💪

https://lnkd.in/eT9Zsy7

Thanks for sharing Applaudo Studios

#BestPlaceToCode #CodeThatChangesLives",Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6707398072806236161/
0,https://www.linkedin.com/feed/update/urn:li:activity:6710258883794911232/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"More Applaudo speakers from day 2! 🙌🏼

Remember to register here: bit.ly/ADC-2020

#ADC2020 #ApplaudoDevelopersConference",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQFtHM7OPeaMug/feedshare-shrink_800/0/1599850387119?e=1629331200&v=beta&t=A79XqG8ngTq1IUji7LgIojP21vPqYckmBnvAdhCjbHU', 'https://media-exp3.licdn.com/dms/image/C4E22AQGdaV-ETr2skA/feedshare-shrink_800/0/1599850384311?e=1629331200&v=beta&t=IfQfep-8UFN8yZnJLE13odVnFhQF8E6fZ24naVnHtWw', 'https://media-exp3.licdn.com/dms/image/C4E22AQG7TAkjxMvCeg/feedshare-shrink_800/0/1599850386673?e=1629331200&v=beta&t=tTBAS5vgfYysfcj8EBd02GD-80Rbn1kDdmKs5K0hFcU', 'https://media-exp3.licdn.com/dms/image/C4E22AQH2HzRvE67S-g/feedshare-shrink_800/0/1599850386978?e=1629331200&v=beta&t=ZemrBT9ppsha6I4_bWQzIZ6XAoTu3N5dnaKjTK9tyIk']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6709993489117052928/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Explore more of our Applaudo Developers Conference's talks! Check out our day 2 agenda

Don’t forget to sign up now: http://bit.ly/ADC-2020

#ADC2020 #ApplaudoDevelopersConference",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQFAQz-yxd64jg/feedshare-shrink_800/0/1599787112829?e=1629331200&v=beta&t=wZ5ezEhHReUiv6VF9bT_qHrCyVl_i7GuxBe6kU8J0oA', 'https://media-exp3.licdn.com/dms/image/C4E22AQGwfAZiiIYRIw/feedshare-shrink_800/0/1599787111602?e=1629331200&v=beta&t=GA8v3WPyNE_x8AeosT4v7Mq-IvtFpNjXavxJceFCdB8']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6709639079279026176/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Are you ready for our Applaudo Developers Conference? Take a look at our day 1 agenda!

This will be an experience you won’t forget! Register now: http://bit.ly/ADC-2020

#ADC2020 #ApplaudoDevelopersConference",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEnu0m9zkxjrQ/feedshare-shrink_800/0/1599702614920?e=1629331200&v=beta&t=T9LRd7vUnhdk8B5_zteMpsLXhQrVvKBT6I_RS8lbc24
0,https://www.linkedin.com/feed/update/urn:li:activity:6709849731989831680/,Gabriela Díaz Gutierrez,https://www.linkedin.com/in/gabrieladiazguti,User,Gracias Applaudo Studios una experiencia de mucho crecimiento! #dalecarnegie #dalecarnegieonline,Carousel,['https://media-exp3.licdn.com/dms/image/C4D1FAQHJhiBSJSRLvg/feedshare-document-images_480/1/1599752756495?e=1626231600&v=beta&t=JH7rm8uOQx86TffYaO1rkLWJOKK-4sAJSO9MgUbhgtI']
0,https://www.linkedin.com/feed/update/urn:li:activity:6709273919435653120/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are excited to announce our first Applaudo Developers Conference: Let’s talk tech! An online event where you’ll find top Software Development talks and workshops supported by our amazing Applaudo speakers. Stay tuned for more info!

This event will be in Spanish. Free event. Register now: http://bit.ly/ADC-2020

#ADC2020 #ApplaudoDevelopersConference",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQED00BV-VsnwA/feedshare-shrink_800/0/1599615553842?e=1629331200&v=beta&t=G6PiBxZnpT4cYlbgi_n4shSAvJOivXpcvmVIcgEtF6M
0,https://www.linkedin.com/feed/update/urn:li:activity:6701686325306912768/,Aracely Ocón,https://www.linkedin.com/in/aracely-oc%C3%B3n-557a2260,User,"Después de 8 años de trabajar en Avianca, llegó el momento de decir adiós e iniciar una nueva oportunidad laboral. Estoy sumamente agradecida con Avianca por todo el desarrollo personal/profesional, los sueños que me permitió cumplir y los excepcionales líderes, compañeros, clientes, candidatos que conocí a lo largo de Latinoamérica.

En Avianca contraté talento de clase mundial, encontré profesionales idóneos a los cargos e implementé estrategias/buenas prácticas en temas de atracción de talento. Aprendí muchísimo y desarrollé mis competencias.

Me voy satisfecha y motivada para empezar un nuevo camino en Applaudo Studios 🤩

Gracias Avianca por tanto, sigue volando alto!✈️✨",Single image,https://media-exp3.licdn.com/dms/image/C5622AQGA7yfGkcE7Hg/feedshare-shrink_800/0/1597806529829?e=1629331200&v=beta&t=wNz6A3FC_gPAZ8iCCUwjaX4-aEs8q5dZitVmvRgO_E4
0,https://www.linkedin.com/feed/update/urn:li:activity:6707801138026094593/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Join the best place to code! Apply now to our open positions at https://lnkd.in/dcNQa2x

Remember that the hiring process and onboarding will be held remotely.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQH_cCoL82Nc_w/feedshare-shrink_800/0/1599264415710?e=1629331200&v=beta&t=ReNbWY-MokMN_mnQ0T3_XJH2ar9qsIu1v7uiKsvkqwk
0,https://www.linkedin.com/feed/update/urn:li:activity:6707089611472072705/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Katina Kenyon is representing Applaudo in the Women in Cloud’s Microsoft Cloud Accelerator as a member of the 4.0 Cohort. The Women in Cloud Accelerator’s mission is to take action with global leaders and empower women tech entrepreneurs to more effectively connect as a community and access the necessary resources to ultimately grow their business.

For more info, go to https://bit.ly/2ERApYB

#WomenInCloud #BestPlaceToCode #CodeThatChangesLives",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQGbhnUH7VlQBA/feedshare-shrink_800/0/1599094761964?e=1629331200&v=beta&t=5f6sszRXi5yxaERKzI0rtu2UOgQyk9JZ01W5SfZUxto', 'https://media-exp3.licdn.com/dms/image/C4E22AQFJnDbKCbeUFQ/feedshare-shrink_800/0/1599094767287?e=1629331200&v=beta&t=EDQn0pN1LCnzJbHxWs1oTNKDCX7tZcAdrJXePBSuTj4', 'https://media-exp3.licdn.com/dms/image/C4E22AQGln25gS5RK1A/feedshare-shrink_800/0/1599094774545?e=1629331200&v=beta&t=cwUOsm0a53nvi8Y7B2kq5dySt8mbZibVeXVnip9O78g']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6706355457377808384/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"A lot has been happening in Applaudo lately. We launched our Mentoring Program, we keep welcoming new team members, and of course, our weekly activities we couldn't miss!

#BestPlaceToCode #CodeThatChangesLives #StaffAugmentation #NearshoreDevelopment #AppDevelopment #WebDevelopment #MobileDevelopment #UXDesign #UIDesign",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQEY2j2l1MR_GA/feedshare-shrink_800/0/1598919738060?e=1629331200&v=beta&t=d30KQczfrXpXeanRLRvOMPRI5LGCwgAsX5cBB2Ke6S0', 'https://media-exp3.licdn.com/dms/image/C4E22AQFu6mLBjYSdTw/feedshare-shrink_800/0/1598919730692?e=1629331200&v=beta&t=L4SK20k_5Xl87soKlsiFPa-uNVsL7pg-hm8ODI8GBk0', 'https://media-exp3.licdn.com/dms/image/C4E22AQFHYCOZQ0KyTw/feedshare-shrink_800/0/1598919728709?e=1629331200&v=beta&t=NbSOQh6wimVXhIB2DvGFwIkQo_nbCpvO0bav4EcosDc', 'https://media-exp3.licdn.com/dms/image/C4E22AQE5NA1R8OXtUQ/feedshare-shrink_800/0/1598919728282?e=1629331200&v=beta&t=axT_8k29gaOa-aTt__VdhOL-_NDFz9l9qHL713-oOSc', 'https://media-exp3.licdn.com/dms/image/C4E22AQFkQ0iP-qObcQ/feedshare-shrink_800/0/1598919727790?e=1629331200&v=beta&t=iN0i1Ql8qhuI9btQW18Az8CeiJS1d2efrHTcRV84Qec']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6704912116878503936/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are happy to welcome Guillermo Valiente to the Applaudo family! He will be joining our Exponential Growth team and his role will be key in achieving our milestones. Read more about it in his next article: https://bit.ly/3b7FwPZ

#BestPlaceToCode #CodeThatChangesLives #StaffAugmentation #NearshoreDevelopment #AppDevelopment #WebDevelopment #MobileDevelopment #UXDesign #UIDesign",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFxYAF2_s_8ow/feedshare-shrink_800/0/1598575618690?e=1629331200&v=beta&t=kSXNIqmC-fQgq4ACz3d0Zb-kWN-Azl70ra9ZL4pFdhE
0,https://www.linkedin.com/feed/update/urn:li:activity:6706726512785190912/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are flexible, strategic, and efficient. We have in-depth experience to support your brand in different ways, according to your needs.

Check our Clutch.co profile: https://lnkd.in/eFSeENW

#BestPlaceToCode #CodeThatChangesLives #StaffAugmentation #NearshoreDevelopment #AppDevelopment #WebDevelopment #MobileDevelopment #UXDesign #UIDesign",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFYlkAHp5rQlQ/feedshare-shrink_800/0/1599008204781?e=1629331200&v=beta&t=TcgxsOnZyJzNvsGgtHJpjWVyXSBFXtG86yeMIk0rAUM
0,https://www.linkedin.com/feed/update/urn:li:activity:6705194383211413504/,Susana Espinoza,https://www.linkedin.com/in/sespinozar,User,"Wa-oh 🤩✨ what a pleasure! Thanks for this Applaudo Studios this team rules! 💛👩🏻‍💻

“All knowledge is connected to all other knowledge. The fun is in making the connections” ✨👨🏽‍💻🧑🏻‍🏫👩‍🏫🔑🚪💡✨

Ps. In teaching others we teach ourselves — (a cool proverb) 😎💪🏻

#lovemyteam #lovemyjob
#learningeveryday #homeoffice #specialmoments #knowledgesharing #computerscience #mentoring #leadership",Single image,https://media-exp3.licdn.com/dms/image/C5622AQHv4B08I1xjZQ/feedshare-shrink_800/0/1598642916698?e=1629331200&v=beta&t=SDiJpHIhv2xp36_jlMd0j-dF_oBVmDgNy1pHKB9XrbI
0,https://www.linkedin.com/feed/update/urn:li:activity:6706433971695312896/,Aracely Ocón,https://www.linkedin.com/in/aracely-oc%C3%B3n-557a2260,User,"We are looking for React JS and React Native developers👨🏻‍💻👩🏽‍💻🧑🏼‍💻

Applaudo Studios Best place to code!

*Open for remote developers too",Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6705263454451752960/
0,https://www.linkedin.com/feed/update/urn:li:activity:6704519612991619073/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Take a look at the Applaudo team's day-to-day ""Work From Home"" edition! Check our Instagram stories (@applaudostudios) tomorrow and watch A Day In The Life with Roberto Meardi, one of our Scrum Masters. Don't miss it!

#BestPlaceToCode #CodeThatChangesLives #StaffAugmentation #NearshoreDevelopment #AppDevelopment #WebDevelopment #MobileDevelopment #UXDesign #UIDesign",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGM-oaazhtvdQ/feedshare-shrink_800/0/1598482038188?e=1629331200&v=beta&t=xGveW0Gt1ze1WoSRSIu64gftjRcTFYRGNVmgut_mGkg
0,https://www.linkedin.com/feed/update/urn:li:activity:6701619049568305152/,Andres Oksenberg,https://www.linkedin.com/in/andresoksenberg,User,"Esta semana marca un hito para nosotros en Brain Food , ya que a través de la alianza con Applaudo Studios hemos logrado iniciar nuestro primer trabajo con un cliente en Estados Unidos, y nada menos que con uno de los líderes mundiales de retail. Estamos muy optimistas de lo que se puede venir hacia adelante y esperamos que vengan muchas oportunidades más como ésta. Gracias a Darwin Romero quien nos ha abierto esta puerta y a todo el equipo Applaudo con quien hemos trabajado mano a mano para lograr este objetivo Alexandra Sol Cesar Bendeck Juan Jose Nasser Himede Ivan C. Andrés Alvarado Jose Giammattei David Albagli",Other,
0,https://www.linkedin.com/feed/update/urn:li:activity:6703107618640138240/,Sebastian Blumenberg,https://www.linkedin.com/in/sebastianblumenberg,User,"Thank you for the opportunity, it's an honor to code here #bestplacetocode Applaudo Studios",Single image,https://media-exp3.licdn.com/dms/image/C5622AQG1fa8XprmMdQ/feedshare-shrink_800/0/1598145392469?e=1629331200&v=beta&t=PnIsLhi_jHjP5MT24JflCOUPFZhuBSeVuz4lifbHqN0
0,https://www.linkedin.com/feed/update/urn:li:activity:6704193720402673664/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"A study conducted by Accelerance, one of the most respected firms in the industry of software outsourcing, reveals what you can expect out of hiring technical teams abroad and why working with Applaudo is the best choice.

Check our Accelerance profile: https://bit.ly/3jfLsJt

#BestPlaceToCode #CodeThatChangesLives #StaffAugmentation #NearshoreDevelopment #AppDevelopment #WebDevelopment #MobileDevelopment #UXDesign #UIDesign",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFpcQ3dc-LVQg/feedshare-shrink_800/0/1598404339857?e=1629331200&v=beta&t=4QSPvMJ3UehrfU2dhnRmceUxcnZeBZ4Prd7zK-F2Yjs
0,https://www.linkedin.com/feed/update/urn:li:activity:6703527214799044608/,Luis De Paz,https://www.linkedin.com/in/luis-de-paz-66315615b,User,Getting to know a bit more everyday #java 🙂. Thanks Applaudo Studios! Geekle.us,Carousel,['https://media-exp3.licdn.com/dms/image/C561FAQFBjb9p1Udaaw/feedshare-document-images_800/1/1598245225391?e=1626282000&v=beta&t=4QpdIx9FnNBhaAkxZvvIBZRAq1VAtDuBzqAgzB3DKpA']
0,https://www.linkedin.com/feed/update/urn:li:activity:6702320768593743872/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Jonathan Merlos, Project Manager, will be a speaker this Friday, August 21 in the IT Now Live virtual event, to talk about Artificial Intelligence.

If you want to join the event, go to https://www.itnow.live/

#BestPlaceToCode #CodeThatChangesLives #StaffAugmentation #NearshoreDevelopment #AppDevelopment #WebDevelopment #MobileDevelopment #UXDesign #UIDesign",Single image,https://media-exp3.licdn.com/dms/image/C4D22AQFYuAuQ6qfJSQ/feedshare-shrink_800/0/1597957792956?e=1629331200&v=beta&t=Xd2EQjPELPfbiyko0u4A3BzuCTDwE3PYniTc7jjRFjc
0,https://www.linkedin.com/feed/update/urn:li:activity:6701960080411152385/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Work from home life is our new reality and we have turned our homes into our offices. Take a look at Kelvin's workspace: this is where the magic happens. You can spot some of the essential tools that he uses in his work as a Marketing Designer, among other items he enjoys 🤩

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHSqfr-51pZdA/feedshare-shrink_800/0/1597871798164?e=1629331200&v=beta&t=KAqT87aMxjUrMOttk2VYO5S4UMcJoIRLSzMkGR2vvx4
0,https://www.linkedin.com/feed/update/urn:li:activity:6702014316448665600/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We have achieved an important milestone this week with our partners Andres Oksenberg and David Albagli from Brain Food Chile. It is a pleasure for us to work together with an incredible, talented team and we know this is only the beginning of more amazing things to come!

#BestPlaceToCode #CodeThatChangesLives #StaffAugmentation #NearshoreDevelopment #AppDevelopment #WebDevelopment #MobileDevelopment #UXDesign #UIDesign",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHSAwD1c8HMwA/feedshare-shrink_800/0/1597884729783?e=1629331200&v=beta&t=OqBywfaGRjzkWnbRp_vgAvpyWD_0PG19CCL1IpQsB90
0,https://www.linkedin.com/feed/update/urn:li:activity:6701640670664290304/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Carlos Peña, Solutions Architect, and Gabriela Monascal, Project Manager, will be this Thursday, August 20 in a virtual experts panel hosted by PMI El Salvador Chapter, to talk about the PMI-ACP certification.

If you are interested in the event, go to https://bit.ly/315prac

#BestPlaceToCode #CodeThatChangesLives #StaffAugmentation #NearshoreDevelopment #AppDevelopment #WebDevelopment #MobileDevelopment #UXDesign #UIDesign",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGnqM9DjjGy8A/feedshare-shrink_800/0/1597795644816?e=1629331200&v=beta&t=GN1wQPZJOOjVBc7huTpoBcnmXZmhbjaQWAGr3HTAMxo
